nome,latitude,longitude,sigla
Tusi (Hunter Liggett) Army Heliport,35.9935,-121.237,HGT
Asmara International Airport,15.291899681091309,38.91070175170898,ASM
Massawa International Airport,15.670000076293944,39.37009811401367,MSW
Assab International Airport,13.071800231933594,42.64500045776367,ASA
Tessenei Airport,15.104322,36.681711,TES
Princeville Airport,22.209313,-159.44515,HPV
Waikoloa Heliport,19.920546,-155.860628,WKL
Huai'an Lianshui International Airport,33.790833,119.125,HIA
Shilavo Airport,6.077545,44.763736,HIL
Juba International Airport,4.87201,31.601101,JUB
Amboseli Airport,-2.645050048828125,37.25310134887695,ASV
Healy Lake Airport,63.9958,-144.6926,HKB
Eldoret International Airport,0.4044579863548279,35.23889923095703,EDL
Eliye Springs Airport,3.23635,35.97664,EYS
Kalokol Airport,3.49161,35.836777,KLK
Garissa Airport,-0.463508,39.6483,GAS
Hola Airport,-1.522,40.004002,HOA
Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,NBO
Keekorok Airport,-1.586345,35.257455,KEU
Kakamega Airport,0.271342009306,34.7873001099,GGM
Kisumu Airport,-0.0861390009522438,34.72890090942383,KIS
Kilaguni Airport,-2.91061,38.065201,ILU
Kericho Airport,-0.3899,35.242093,KEY
Kitale Airport,0.971989,34.958599,KTL
Lokichoggio Airport,4.20412015914917,34.348201751708984,LKG
Lodwar Airport,3.12197,35.6087,LOK
Manda Airport,-2.252431,40.912892,LAU
Loyengalani Airport,2.75,36.716999,LOY
Mandera Airport,3.934045,41.844437,NDE
Marsabit Airport,2.344254,37.999996,RBT
Mulika Lodge Airport,0.165083,38.195141,JJM
Malindi Airport,-3.2293100357055664,40.10169982910156,MYD
Moi International Airport,-4.03483,39.5942,MBA
Mara Serena Lodge Airstrip,-1.406111,35.008057,MRE
Moyale Airport,3.46972,39.101398,OYL
Nyeri Airport,-0.364414,36.978485,NYE
Nakuru Airport,-0.298067,36.159302,NUU
Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,WIL
Nanyuki Airport,-0.062399,37.041008,NYK
Samburu Airport,0.534069,37.531991,UAS
Ukunda Airstrip,-4.29333,39.571098,UKA
Wajir Airport,1.73324,40.091599,WJR
Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,SRX
Ghat Airport,25.1455993652,10.1426000595,GHT
Kufra Airport,24.178699493408203,23.31399917602539,AKF
Benina International Airport,32.096802,20.269501,BEN
Mitiga International Airport,32.89177,13.287878,MJI
Al Abraq International Airport,32.7887,21.9643,LAQ
Sabha Airport,26.992452,14.466162,SEB
Marsa al Brega Airport,30.378099,19.576401,LMQ
Nafurah 1 Airport,29.2132,21.5924,NFR
Hon Airport,29.1101,15.9656,HUQ
Ghadames East Airport,30.15169906616211,9.715310096740724,LTD
Tobruk International Airport,31.861,23.907,TOB
Alzintan Airport,31.774878,12.25006,ZIS
Zuwarah International Airport,32.952301,12.0155,WAX
Erandique Airport,14.235833,-88.437225,EDQ
Nhon Co Airfield,11.9787,107.5638,HOO
Sary Su Airport,48.3974,70.1915,HRC
Gisenyi Airport,-1.6771999597549438,29.258899688720703,GYI
Butare Airport,-2.59583,29.7367,BTQ
Kigali International Airport,-1.96863,30.1395,KGL
Ruhengeri Airport,-1.496873,29.631343,RHG
Kamembe Airport,-2.462239980697632,28.907899856567383,KME
Atbara Airport,17.710344314575195,34.0570182800293,ATB
Al Dabbah Airport,18.0146,30.9595,EDB
Dongola Airport,19.1539001465,30.4300994873,DOG
Damazin Airport,11.7859,34.3367,RSS
El Fasher Airport,13.61489963531494,25.32460021972656,ELF
Galegu Airport,12.532999992370604,35.06700134277344,DNX
Geneina Airport,13.481882,22.467119,EGN
Heglig Airport,9.994933,29.397718,HEG
Zhengzhou Shangjie Airport,34.842153,113.273983,HSJ
Kassala Airport,15.387499809265137,36.328800201416016,KSL
Khashm El Girba Airport,14.925,35.877998,GBU
Kadugli Airport,11.137999534600002,29.7010993958,KDX
Rumbek Airport,6.831074,29.669073,RBX
Merowe Airport,18.443333,31.843333,MWE
En Nahud Airport,12.735513,28.410841,NUD
Nyala Airport,12.0535,24.9562,UYL
New Halfa Airport,15.3556,35.727798,NHF
El-Obeid Airport,13.1532,30.2327,EBD
Port Sudan New International Airport,19.4335994720459,37.23410034179688,PZU
Khartoum International Airport,15.5895,32.5532,KRT
Malakal Airport,9.55897,31.652201,MAK
Wadi Halfa Airport,21.802698,31.521578,WHF
Wau Airport,7.72583,27.975,WUU
Zalingei Airport,12.9437,23.5631,ZLX
Arusha Airport,-3.3677899837493896,36.63330078125,ARK
Bukoba Airport,-1.332,31.8212,BKZ
Julius Nyerere International Airport,-6.87811,39.202599,DAR
Dodoma Airport,-6.17044,35.752602,DOD
Chato/Geita Airport,-2.74233,31.70683,GTC
Songwe Airport,-8.919942,33.273981,MBI
Iringa Airport,-7.66863,35.752102,IRI
Kigoma Airport,-4.8862,29.6709,TKQ
Kilwa Airport,-8.91123,39.508619,KIY
Kilimanjaro International Airport,-3.42941,37.074501,JRO
Lindi Airport,-9.851005,39.75911,LDI
Lake Manyara Airport,-3.37631,35.818298,LKY
Khatgal Airport,50.435988,100.139532,HTM
Mafia Airport,-7.917478,39.668502,MFA
Mwadui Airport,-3.521332,33.615542,MWN
Masasi Airport,-10.733,38.766998,XMI
Mpanda Airport,-6.355374,31.084116,NPY
Moshi Airport,-3.36333,37.3269,QSI
Mtwara Airport,-10.336204,40.181997,MYW
Musoma Airport,-1.503,33.8021,MUZ
Mwanza Airport,-2.4444899559021,32.932701110839844,MWZ
Nachingwea Airport,-10.3575,38.779202,NCH
Njombe Airport,-9.35,34.799999,JOM
Pemba Airport,-5.25726,39.811401,PMA
Seronera Airport,-2.45806,34.822498,SEU
Songea Airport,-10.683,35.583,SGX
Sumbawanga Airport,-7.948889,31.610278,SUT
Shinyanga Airport,-3.6093,33.5035,SHY
Tabora Airport,-5.07639,32.833302,TBO
Tanga Airport,-5.09236,39.071201,TGT
Abeid Amani Karume International Airport,-6.22202,39.224899,ZNZ
Arua Airport,3.049152,30.911714,RUA
Entebbe International Airport,0.042386,32.443501,EBB
Gulu Airport,2.805560111999512,32.27180099487305,ULU
Jinja Airport,0.453094,33.19356,JIN
Kabalega Falls Airport,2.326563,31.497698,PAF
Kajjansi Airfield,0.1968,32.55297,KJJ
Kasese Airport,0.183,30.1,KSE
Mbarara Airport,-0.555278,30.5994,MBQ
Masindi Airport,1.75806,31.7367,KCU
Soroti Airport,1.7276899814605713,33.622798919677734,SRT
Tororo Airport,0.683,34.167,TRY
Hawabango Airport,-7.392994,146.003487,HWA
Hawk Inlet Seaplane Base,58.127399,-134.755997,HWI
Hollis Clark Bay Seaplane Base,55.481529,-132.646008,HYL
Chengdu Huaizhou Airport,30.677339,104.529397,HZU
Iboki Airport,-5.5536,149.19,IBI
Indigo Bay Lodge Airport,-21.708,35.452801,IBL
Sicogon Airstrip,11.4595,123.2506,ICO
Pulau Panjang Airport,-5.644444,106.5625,PPJ
Notohadinegoro Airport,-8.242494,113.693476,JBB
Banyuwangi International Airport,-8.31015,114.3401,BWX
Bawean - Harun Thohir Airport,-5.723628,112.678889,BXW
Enggano Airport,-5.305621,102.189546,ENG
Blangkejeren Airport,3.94548,97.35968,GYO
Sangia Nibandera Airport,-4.338158,121.524047,KXB
Dhoho International Airport,-7.750278,111.947222,DHX
Tebelian Airport,-0.045214,111.458049,SQG
Douw Aturure Airport,-3.398056,135.397217,NBX
Singkawang Airport (under construction),0.789936,108.960395,SKJ
Bolaang Mongondow Airport,0.88855,124.033634,LKM
Amman Mineral Nusa Tenggara Airport (under construction),-8.592566,116.793819,PNW
Apalapsili Airport,-3.882495,139.310932,AAS
Anggi Airport,-1.3858,133.8737,AGD
Gunung Batin Airport,-4.61114,105.232002,AKQ
Ayawasi Airport,-1.159779,132.464082,AYW
Boalang Airport,-0.9728959798812866,122.1449966430664,BJG
Batom Airport,-4.442687,140.883565,BXM
Dabra Airport,-3.27061,138.613433,DRH
Elelim Airport,-3.785922,139.384497,ELR
Ewer Asmat Airport,-5.496185,138.078361,EWE
Gag Island Airport,-0.400556,129.895004,GAV
Ilu Airport,-3.7051,138.2002,IUL
Karubaga Airport,-3.684615,138.479018,KBF
Kambuaya Airport,-1.316815,132.286987,KBX
Kamur Airport,-6.1851,138.6372,KCD
Kotabangun Airport,-0.266669988632,116.583335876,KOD
Departi Parbo Airport,-2.094042,101.47025,KRC
Kelila Airport,-3.728968,138.710117,LLN
Lembata Wonopito Airport,-8.36119,123.43879,LWE
Lunyuk Airport,-8.9889,117.2158,LYK
Masalembo Airport,-5.583330154418945,114.43299865722656,MSI
Banaina Airport,2.72305011749,117.125999451,NAF
Obano Airport,-3.9106,136.2306,OBD
Jenderal Besar Soedirman Airport,-7.461342,109.414612,PWL
Sugimanuru Airport,-4.763298,122.566352,RAQ
Mentawai Airport,-2.094167,99.699167,RKI
Tumbang Samba Airport,-1.4694,113.0833,TBM
Tiom Airport,-3.9256,138.4555,TMY
Senggo Airport,-5.6908,139.3502,ZEG
Bilogai-Sugapa Airport,-3.739503,137.031183,UGU
Indagen Airport,-6.22663,147.244,IDN
Iamalele Airport,-9.5107,150.5246,IMA
Inhaminga Airport,-18.41,35.0045,IMG
Pakyong Airport,27.2313,88.587196,PYG
Ayodhya Airport,26.751283,82.155295,AYJ
Jindal Vijaynagar Airport,15.175921,76.63303,VDY
Deoghar Airport,24.446842,86.704955,DGH
Navi Mumbai International Airport (under construction),18.9918,73.063,NMI
Manohar International Airport,15.744257,73.860625,GOX
Rashtrakavi Kuvempu Airport,13.858024,75.618868,RQY
Itanagar Donyi Polo Hollongi Airport,26.96683,93.638792,HGI
Utkela Airport,20.097778,83.183333,UKE
Jagdalpur Airport,19.074301,82.036797,JGB
Neyveli Airport,11.612956,79.527382,NVY
Rajouri Airport,33.377899,74.315201,RJI
Tezu Airport,27.9412002563,96.1343994141,TEI
Chinde Airport,-18.59,36.4489,INE
Iokea Airport,-8.401,146.277,IOK
Ioma Airport,-8.3614,147.84,IOP
Khaneh Airport,36.733341,45.150002,KHA
Iranamadu Seaplane Base,9.299746,80.448627,IRU
New Ishigaki Airport,24.396389,124.245,ISG
Itokama Airport,-9.201527,148.264261,ITK
Viveros Island Airport,8.4693,-79.0016,IVI
Daxing'anling Elunchun Airport,50.371389,124.1175,JGD
Jinchang Jinchuan Airport,38.542222,102.348333,JIC
Jos Orno Imsula Airport,-8.140402,127.908758,JIO
Qianjiang Wulingshan Airport,29.5133333333,108.831111111,JIQ
Comandante Ariston Pessoa Airport,-2.906425,-40.357338,JJD
Quartz Creek Airport,60.484235,-149.722909,JLA
Jamba Airport,-14.698193,16.070148,JMB
Jinzhou Bay Airport,40.936032,121.277114,JNZ
Josephstaal Airport,-4.74708333333,145.007083333,JOP
Pentagon Army Heliport,38.874908,-77.056682,JPN
West 30th Street Heliport,40.755107,-74.006896,JRA
Downtown Manhattan Heliport,40.700711,-74.008573,JRB
Chizhou Jiuhuashan Airport,30.7403,117.6856,JUH
Animas Air Park,37.203201,-107.869003,AMK
Broadus Airport,45.470462,-105.457145,BDX
Eureka Airport,39.6041984558,-116.004997253,EUE
Jackpot Airport/Hayden Field,41.97600173949999,-114.657997131,KPT
Rolla Downtown Airport,37.935699,-91.813499,RLA
Elizabeth Field,41.25130081179999,-72.0316009521,FID
Humboldt Municipal Airport,42.734831,-94.245315,HUD
Jefferson County International Airport,48.0537986755,-122.810997009,TWD
Kayenta Airport,36.716444,-110.228444,MVM
Columbia County Airport,42.2913017273,-73.7102966309,HCC
Ardmore Downtown Executive Airport,34.1469993591,-97.1227035522,AHD
Grand Canyon West Airport,35.985787,-113.817072,GCW
Lampson Field,38.9906005859,-122.901000977,CKE
Montague-Yreka Rohrer Field,41.7304000854,-122.54599762,ROF
Fremont County Airport,38.428534,-105.106299,CNE
Rouses Point Seaplane Base,44.991699,-73.363073,RSX
Cooperstown-Westville Airport,42.629552,-74.890445,COP
Council Airport,64.89790344240001,-163.70300293,CIL
Parlin Field,43.3881,-72.189301,NWH
Iraan Municipal Airport,30.9057006836,-101.891998291,IRB
Garrett County Airport,39.580819,-79.33573,ODM
Gansner Field,39.943902,-120.945,GNF
Chiloquin State Airport,42.579440493,-121.879062653,CHZ
St. Mary's County Regional Airport,38.315399,-76.550102,LTW
Arapahoe Municipal Airport,40.341576,-99.907839,AHF
Princeton Airport,40.3992004395,-74.6588973999,PCT
Calverton Executive Airpark,40.9151,-72.791901,CTO
Grand Lake Regional Airport,36.577598571777,-94.86190032959,NRI
Grants Pass Airport,42.510101,-123.388,GTP
Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379,NLE
Grand Coulee Dam Airport,47.922000885,-119.083000183,GCD
Valle Airport,35.65060043335,-112.14800262451,VLE
Perry-Foley Airport,30.0693,-83.580597,FPY
Manti-Ephraim Airport,39.32910156,-111.6149979,NTJ
Salina Gunnison Airport,39.0290985107,-111.837997437,SBO
Central Jersey Regional Airport,40.5243988037,-74.59839630130001,JVI
Eunice Airport,30.466299057007,-92.423797607422,UCE
Gold Beach Municipal Airport,42.41339874,-124.4240036,GOL
Kentland Municipal Airport,40.758733,-87.429457,KKT
Prentice Airport,45.538313,-90.275978,PRW
Maverick County Memorial International Airport,28.859766,-100.516682,EGP
Boulder City Municipal Airport,35.947161,-114.858799,BLD
Mesquite International Airport,36.833105,-114.055928,MFH
Iosco County Airport,44.312801,-83.422302,ECA
Florence Municipal Airport,43.98279953,-124.111000061,FMU
Anacortes Airport,48.498513,-122.662513,OTS
Roosevelt Municipal Airport,40.278301,-110.051003,ROL
Canton Municipal Airport,43.308899,-96.570999,CTK
North Fork Valley Airport,38.8316993713,-107.646003723,WPO
Antlers Municipal Airport,34.1926002502,-95.6499023438,ATE
Austin Airport,39.467708,-117.197576,ASQ
Apalachicola Regional Airport,29.72750092,-85.02749634,AAF
Lehigh Valley International Airport,40.651773,-75.442797,ABE
Abilene Regional Airport,32.4113006592,-99.6819000244,ABI
Albuquerque International Sunport,35.039976,-106.608925,ABQ
Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,ABR
Southwest Georgia Regional Airport,31.532946,-84.196215,ABY
Antrim County Airport,44.988602,-85.198402,ACB
Nantucket Memorial Airport,41.25310135,-70.06020355,ACK
Waco Regional Airport,31.611299514770508,-97.23049926757812,ACT
California Redwood Coast-Humboldt County Airport,40.978101,-124.109,ACV
Atlantic City International Airport,39.45759963989258,-74.57720184326172,ACY
Lenawee County Airport,41.866205,-84.077983,ADG
Ada Regional Airport,34.805214,-96.671988,ADT
Ardmore Municipal Airport,34.30301,-97.0196342,ADM
Addison Airport,32.9686012268,-96.8364028931,ADS
Joint Base Andrews,38.810799,-76.866997,ADW
Kake Seaplane Base,56.973,-133.945999,KAE
Albert Lea Municipal Airport,43.68149948,-93.36720276,AEL
Alexandria International Airport,31.3274,-92.549797,AEX
Karato Airport,-6.2655,155.3052,KAF
USAF Academy Airfield,38.972497,-104.821125,AFF
Washington County Airport,40.136501,-80.290199,WSG
Jaffrey Airfield Silver Ranch Airport,42.805099,-72.002998,AFN
Afton Municipal Airport,42.7112007141,-110.942001343,AFO
Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,AFW
Allegheny County Airport,40.354401,-79.930199,AGC
Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,AGO
Augusta Regional At Bush Field,33.3699,-81.9645,AGS
Amedee Army Air Field,40.26620102,-120.1529999,AHC
Amery Municipal Airport,45.2811012268,-92.3753967285,AHH
Athens Ben Epps Airport,33.948842,-83.325634,AHN
Alliance Municipal Airport,42.052543,-102.803965,AIA
Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,AID
Aiken Regional Airport,33.649399,-81.684998,AIK
Atlantic Municipal Airport,41.40729904,-95.04689789,AIO
George Downer Airport,33.106499,-88.1978,AIV
Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,AIZ
Kar Airport,-6.2452,143.5516,KAK
Colorado Plains Regional Airport,40.1755981445,-103.222000122,AKO
Akron Executive Airport,41.037498,-81.466904,AKC
Albany International Airport,42.74829864501953,-73.80169677734375,ALB
Alice International Airport,27.7409,-98.026901,ALI
Alamogordo White Sands Regional Airport,32.84051,-105.98794,ALM
St Louis Regional Airport,38.89030075069999,-90.0459976196,ALN
Waterloo Regional Airport,42.55709838867188,-92.40029907226562,ALO
San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,ALS
Walla Walla Regional Airport,46.09489822,-118.288002,ALW
Thomas C Russell Field,32.914699554399995,-85.9629974365,ALX
Rick Husband Amarillo International Airport,35.219398,-101.706001,AMA
Gratiot Community Airport,43.322101593,-84.68800354,AMN
Ames Municipal Airport,41.992001,-93.621803,AMW
Anniston Regional Airport,33.5882,-85.8581,ANB
Anderson Regional Airport,34.4945983887,-82.70939636230001,AND
Salida Airport - Harriet Alexander Field,38.5383,-106.049004,SLT
Lee Airport,38.942902,-76.568398,ANP
Tri State Steuben County Airport,41.639702,-85.083504,ANQ
Ainsworth Regional Airport,42.579201,-99.992995,ANW
Anthony Municipal Airport,37.158501,-98.079597,ANY
Lima Allen County Airport,40.706902,-84.026703,AOH
Altoona Blair County Airport,40.296398,-78.32,AOO
Centennial Airport,39.57009888,-104.848999,APA
Napa County Airport,38.2132,-122.280998,APC
Naples Municipal Airport,26.1525993347,-81.7752990723,APF
Phillips Army Air Field,39.466202,-76.1688,APG
Mary Walker LZ Airport,38.068631,-77.319318,APH
Alpena County Regional Airport,45.0780983,-83.56030273,APN
Marion County Airport - Brown Field,35.060699,-85.585297,APT
Apple Valley Airport,34.575298309299995,-117.185997009,APV
Kamulai Airport,-8.150694444440001,146.834,KAQ
Acadiana Regional Airport,30.0378,-91.883904,ARA
Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,ARB
Walnut Ridge Regional Airport,36.124667,-90.925111,ARG
Wharton Regional Airport,29.254299,-96.154404,WHT
Aurora Municipal Airport,41.771900177,-88.47570037839999,AUZ
Watertown International Airport,43.991901,-76.021698,ART
Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,ARV
Beaufort Executive Airport,32.412201,-80.634399,BFT
Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,ASE
Springdale Municipal Airport,36.176399231,-94.1193008423,SPZ
Nashua Airport / Boire Field,42.7817,-71.514801,ASH
Harrison County Airport,32.5205001831,-94.307800293,ASL
Talladega Municipal Airport,33.569900512699995,-86.05090332030001,ASN
Astoria Regional Airport,46.158000946,-123.878997803,AST
John F Kennedy Memorial Airport,46.54850006,-90.91899872,ASX
Ashley Municipal Airport,46.0238990784,-99.3526000977,ASY
Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL
Artesia Municipal Airport,32.8525009155,-104.468002319,ATS
Appleton International Airport,44.258099,-88.519096,ATW
Watertown Regional Airport,44.91400146,-97.15470123,ATY
Augusta State Airport,44.3205986023,-69.7973022461,AUG
Austin Municipal Airport,43.66500092,-92.93340302,AUM
Auburn Municipal Airport,38.95479965,-121.0820007,AUN
Auburn University Regional Airport,32.615101,-85.433998,AUO
Austin Bergstrom International Airport,30.197535,-97.662015,AUS
Wausau Downtown Airport,44.9262008667,-89.6266021729,AUW
Asheville Regional Airport,35.436199,-82.541801,AVL
Avon Park Executive Airport,27.59119987,-81.52780151,AVO
Wilkes Barre Scranton International Airport,41.3385009766,-75.72339630130001,AVP
Marana Regional Airport,32.409065,-111.216199,AVW
Catalina Airport,33.4049,-118.416,AVX
West Memphis Municipal Airport,35.1351013184,-90.2343978882,AWM
Algona Municipal Airport,43.078104,-94.271836,AXG
Chandler Field,45.866299,-95.394699,AXN
Altus Quartz Mountain Regional Airport,34.697952,-99.3385,AXS
Neil Armstrong Airport,40.49340057,-84.29889679,AXV
Angel Fire Airport,36.422001,-105.290001,AXX
Waycross Ware County Airport,31.2490997314,-82.39550018310001,AYS
Arnold Air Force Base,35.39260101,-86.08580017,TUH
Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,AZO
Beale Air Force Base,39.136101,-121.436996,BAB
Barksdale Air Force Base,32.501801,-93.662697,BAD
Westfield-Barnes Regional Airport,42.157799,-72.715599,BAF
Columbus Municipal Airport,39.262386,-85.895576,CLU
Battle Mountain Airport,40.598999023400005,-116.874000549,BAM
Benson Municipal Airport,45.3319015503,-95.6505966187,BBB
Curtis Field,31.1793003082,-99.3238983154,BBD
Branson Airport,36.532082,-93.200544,BKG
Marlboro County Jetport - H E Avent Field Airport,34.6217,-79.734398,BTN
Broken Bow Municipal Airport,41.4365005493,-99.6421966553,BBW
Virginia Tech Montgomery Executive Airport,37.2075996399,-80.4077987671,BCB
Bryce Canyon Airport,37.706401825,-112.144996643,BCE
Boca Raton Airport,26.3785,-80.107697,BCT
Baudette International Airport,48.7284011841,-94.612197876,BDE
